"workbook","sheet","row","column","displayed_value","raw_value","formula","number_format"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","9","7","108","107.65","107.65","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","9","8","29.66","29.66","29.66","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","9","9","0.51","0.505226666666667","0.505226666666667","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","9","10","9.2","9.24291686019508","9.24291686019508","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","9","11","71.9","71.9045413043478","71.9045413043478","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","9","12","63.6","63.5854304347826","63.5854304347826","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","9","13","1.16","1.16","1.16","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","9","14","0.00","0","0","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","9","21","1.14","1.13803386688232","1.13803386688232","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","9","22","0.78","0.779478967189789","0.779478967189789","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","10","3","40","40","40","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","10","4","10.9","10.9400712702678","10.9400712702678","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","10","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","10","6","535","534.615384615385","534.615384615385","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","10","7","107","107.2","107.2","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","10","8","29.16","29.16","29.16","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","10","9","0.50","0.503116883116883","0.503116883116883","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","10","10","11.7","11.660447761194","11.660447761194","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","10","11","72.8","72.7570434782609","72.7570434782609","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","10","12","66.8","66.8156983695652","66.8156983695652","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","10","13","1.08","1.08","1.08","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","10","14","0.96","0.96","0.96","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","10","15","131","131","131","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","10","16","78","78","78","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","10","17","<0,5","<0,5","<0,5","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","10","18","4","3.9","3.9","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","10","19","220","220","220","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","10","20","4","4.49501724695192","4.49501724695192","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","10","21","1.04","1.04","1.04","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","10","22","0.70","0.703655540943146","0.703655540943146","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","11","3","41","41","41","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","11","4","10.6","10.5514601892542","10.5514601892542","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","11","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","11","6","649","648.717948717949","648.717948717949","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","11","7","102","102.2","102.2","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","11","8","29.31","29.31","29.31","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","11","9","0.52","0.5219125","0.5219125","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","11","10","11.7","11.692759295499","11.692759295499","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","11","11","72.1","72.1121918478261","72.1121918478261","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","11","12","62.9","62.9147839673913","62.9147839673913","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","11","13","0.76","0.76","0.76","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","11","14","0.60","0.6","0.6","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","11","21","1.11","1.11","1.11","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","11","22","0.68","0.681113243103027","0.681113243103027","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","12","3","42","42","42","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","12","4","6.9","6.94857002929396","6.94857002929396","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","12","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","12","6","494","493.589743589744","493.589743589744","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","12","7","82","81.7619047619048","81.7619047619048","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","12","8","30.49","30.49","30.49","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","12","9","0.53","0.534989898989899","0.534989898989899","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","12","10","6.2","6.23179965055329","6.23179965055329","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","12","11","72.0","71.9853198369565","71.9853198369565","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","12","12","55.7","55.7191345108696","55.7191345108696","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","12","13","0.60","0.6","0.6","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","12","14","0.64","0.64","0.64","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","12","21","1.08","1.08116173744202","1.08116173744202","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","12","22","0.52","0.515763938426971","0.515763938426971","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","13","3","43","43","43","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","13","4","10.4","10.3772000150948","10.3772000150948","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","13","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","13","6","591","591.025641025641","591.025641025641","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","13","7","104","103.52380952381","103.52380952381","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","13","8","29.66","29.66","29.66","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","13","9","0.53","0.529097222222222","0.529097222222222","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","13","10","10.3","10.3495860165593","10.3495860165593","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","13","11","72.4","72.380714673913","72.380714673913","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","13","12","62.8","62.77415625","62.77415625","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","13","13","0.72","0.72","0.72","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","13","14","0.52","0.52","0.52","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","13","21","1.19","1.19375145435333","1.19375145435333","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","13","22","0.96","0.96159339","0.96159339","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","14","3","44","44","44","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","14","4","10.9","10.8943730544174","10.8943730544174","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","14","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","14","6","600","600","600","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","14","7","110","109.95","109.95","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","14","8","29.17","29.17","29.17","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","14","9","0.49","0.492410256410256","0.492410256410256","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","14","10","11.6","11.6416552978627","11.6416552978627","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","14","11","73.0","72.9808149456522","72.9808149456522","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","14","12","65.9","65.9373116847826","65.9373116847826","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","14","13","1.04","1.04","1.04","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","14","14","0.00","0","0","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","14","15","114","113.591927108621","113.591927108621","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","14","16","81","80.7073783783017","80.7073783783017","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","14","17","<0,5","<0,5","<0,5","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","14","18","4","4.45782923893852","4.45782923893852","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","14","19","214","214.384372533544","214.384372533544","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","14","20","6","5.6254823897753","5.6254823897753","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","14","21","1.06","1.06311060488224","1.06311060488224","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","14","22","0.73","0.730363309383392","0.730363309383392","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","15","3","45","45","45","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","15","4","10.3","10.2653662344063","10.2653662344063","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","15","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","15","6","567","566.666666666667","566.666666666667","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","15","7","114","114.095238095238","114.095238095238","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","15","8","29.38","29.38","29.38","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","15","9","0.51","0.512","0.512","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","15","10","14.5","14.5242070116861","14.5242070116861","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","15","11","72.5","72.5234782608696","72.5234782608696","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","15","12","66.3","66.3270475543478","66.3270475543478","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","15","13","1.24","1.24","1.24","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","15","14","0.16","0.16","0.16","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","15","21","1.20","1.1995096206665","1.1995096206665","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","15","22","0.97","0.974398374557495","0.974398374557495","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","16","3","46","46","46","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","16","4","7.8","7.78575796166936","7.78575796166936","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","16","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","16","6","501","501.282051282051","501.282051282051","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","16","7","87","86.9565217391304","86.9565217391304","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","16","8","30.65","30.65","30.65","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","16","9","0.53","0.5251875","0.5251875","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","16","10","7.6","7.55","7.55","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","16","11","71.9","71.8957059782609","71.8957059782609","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","16","12","57.2","57.1857972826087","57.1857972826087","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","16","13","0.56","0.56","0.56","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","16","14","0.56","0.56","0.56","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","16","21","1.11","1.10512602329254","1.10512602329254","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","16","22","0.63","0.634380877017975","0.634380877017975","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","17","3","47","47","47","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","17","4","10.6","10.5643806125922","10.5643806125922","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","17","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","17","6","569","569.230769230769","569.230769230769","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","17","7","93","92.85","92.85","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","17","8","29.43","29.43","29.43","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","17","9","0.54","0.53772602739726","0.53772602739726","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","17","10","13.8","13.785675821217","13.785675821217","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","17","11","72.4","72.4047432065217","72.4047432065217","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","17","12","62.7","62.6903505434783","62.6903505434783","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","17","13","1.00","1","1","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","17","14","0.48","0.48","0.48","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","17","21","1.23","1.22735822200775","1.22735822200775","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","17","22","0.61","0.607211947441101","0.607211947441101","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","18","3","48","48","48","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","18","4","10.8","10.8379017256391","10.8379017256391","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","18","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","18","6","591","591.025641025641","591.025641025641","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","18","7","107","106.9","106.9","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","18","8","29.32","29.32","29.32","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","18","9","0.49","0.493518987341772","0.493518987341772","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","18","10","10.8","10.8044901777362","10.8044901777362","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","18","11","72.5","72.4873456521739","72.4873456521739","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","18","12","65.8","65.7793619565217","65.7793619565217","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","18","13","1.12","1.12","1.12","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","18","14","0.68","0.68","0.68","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","18","15","126","126.252359353887","126.252359353887","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","18","16","99","98.9393121499284","98.9393121499284","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","18","17","<0,5","<0,5","<0,5","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","18","18","6","6.24348424953125","6.24348424953125","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","18","19","217","217","217","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","18","20","5","4.59021641342083","4.59021641342083","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","18","21","1.28","1.27567446231842","1.27567446231842","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","18","22","1.30","1.3","1.3","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","19","2","SUB-PLOT","SUB-PLOT","SUB-PLOT","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","19","3","NUMBER","NUMBER","NUMBER","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","20","2","0 N","0 N","0 N","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","20","3","34,38,42,46","34,38,42,46","34,38,42,46","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","21","2","100 N","100 N","100 N","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","21","3","35,39,43,47","35,39,43,47","35,39,43,47","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","22","2","160 N + FUNG","160 N + FUNG","160 N + FUNG","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","22","3","36,40,44,48","36,40,44,48","36,40,44,48","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","23","2","160 N + NO FUNG","160 N + NO FUNG","160 N + NO FUNG","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2019.xlsx","Yield+product","23","3","33,37,41,45","33,37,41,45","33,37,41,45","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","1","1","YIELD AND PRODUCT QUALITY","YIELD AND PRODUCT QUALITY","YIELD AND PRODUCT QUALITY","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","2","1","Date","Date","Date","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","2","2","Plot","Plot","Plot","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","2","3","Location","Location","Location","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","2","4","Rice grain yield at 14% humidity (t/ha)","Rice grain yield at 14% humidity (t/ha)","Rice grain yield at 14% humidity (t/ha)","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","2","5","Straw yield if sold (t/ha)","Straw yield if sold (t/ha)","Straw yield if sold (t/ha)","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","2","6","Yield comp
Nº panic/m2","Yield comp
Nº panic/m2","Yield comp
Nº panic/m2","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","2","7","Yield comp
Nº of grains by panicle","Yield comp
Nº of grains by panicle","Yield comp
Nº of grains by panicle","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","2","8","Yield comp
Weight of 1000 grains at 14% hum (g)","Yield comp
Weight of 1000 grains at 14% hum (g)","Yield comp
Weight of 1000 grains at 14% hum (g)","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","2","9","Yield comp Harvest Index
","Yield comp Harvest Index
","Yield comp Harvest Index
","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","2","10","Yield comp
Sterility (%)","Yield comp
Sterility (%)","Yield comp
Sterility (%)","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","2","11","Milled rice yield (%)","Milled rice yield (%)","Milled rice yield (%)","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","2","12","Head rice yield (%)","Head rice yield (%)","Head rice yield (%)","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","2","13","Yield comp
Chalkiness (%)","Yield comp
Chalkiness (%)","Yield comp
Chalkiness (%)","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","2","14","Yield comp
Damaged kernels (%)","Yield comp
Damaged kernels (%)","Yield comp
Damaged kernels (%)","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","2","15","As(III) μg kg-1","As(III) μg kg-1","As(III) μg kg-1","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","2","16","DMA(V) μg kg-1","DMA(V) μg kg-1","DMA(V) μg kg-1","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","2","17","MMA(V) μg kg-1","MMA(V) μg kg-1","MMA(V) μg kg-1","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","2","18","As(V) μg kg-1","As(V) μg kg-1","As(V) μg kg-1","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","2","19","As TOT μg kg-1","As TOT μg kg-1","As TOT μg kg-1","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","2","20","Cadmium of rice grain (μg kg-1)","Cadmium of rice grain (μg kg-1)","Cadmium of rice grain (μg kg-1)","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","2","21","N % content (grain)","N % content (grain)","N % content (grain)","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","2","22","N % content (straw)","N % content (straw)","N % content (straw)","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","3","1","10/8/2019","43746","43746","m/d/yyyy"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","3","2","CASTELLO D'AGOGNA","CASTELLO D'AGOGNA","CASTELLO D'AGOGNA","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","3","3","1","1","1","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","3","4","10.7","10.7143936695942","10.7143936695942","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","3","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","3","6","875","874.666666666667","874.666666666667","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","3","7","95","95.4761904761905","95.4761904761905","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","3","8","28.03","28.03","28.03","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","3","9","0.48","0.482364197530864","0.482364197530864","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","3","10","15.2","15.211970074813","15.211970074813","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","3","11","72.4","72.4367130434783","72.4367130434783","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","3","12","66.2","66.2225782608696","66.2225782608696","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","3","13","2.08","2.08","2.08","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","3","14","0.48","0.48","0.48","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","3","21","1.36","1.36243402957916","1.36243402957916","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","3","22","1.14","1.14","1.14","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","4","3","2","2","2","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","4","4","7.7","7.67516431585368","7.67516431585368","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","4","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","4","6","605","605.333333333333","605.333333333333","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","4","7","80","80.2631578947368","80.2631578947368","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","4","8","28.70","28.7","28.7","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","4","9","0.52","0.521235294117647","0.521235294117647","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2019.xlsx","Yield+product","4","10","9.1","9.11475409836066","9.11475409836066","0.0"
