station,year,ff_10,ff10_anom,gw_x,gw_y,gwb,gw_m1,gw_m2,gw_m3,gw_m4,gw_m5,gw_m6,gw_m7,gw_m8,gw_m9,gw_m10,gw_m11,gw_m12,gw_janfeb,gw_prevaut,P1,P2,P3,P4,P5,P6,T1,T2,T3,T4,T5,T6,P_J2,T_J2,P_J3,T_J3,P_J4,T_J4,P_J5,T_J5,P_J6,T_J6,gw_prevaut_anom,gw_janfeb_anom,gw_m3_anom,gw_m4_anom,gw_m5_anom,gw_m6_anom
PO0180130U0005,2011,0.0181915155022856,-0.002228337184175,523764.0,5000838.0,GWB ISS MPTLS,11.35,11.52,11.4,11.75,11.4,11.1,11.8,10.9,11.4,11.05,11.5,11.4,11.434999999999999,10.96,33.4200200768804,49.15783747293272,103.56907267462067,12.121994059983518,42.219103908298294,85.97926037652644,,,9.390138613843733,16.50001445034474,20.127176660985327,21.831959691072505,82.57785754981312,,186.1469302244338,,198.2689242844173,,240.4880281927156,,326.46728856924204,,-0.20899999999999963,-0.237727272727275,-0.3790909090909089,0.04318181818181799,-0.32699999999999996,-0.08666666666666778
PO0180130U0005,2012,0.0126262408781772,-0.0077936118082834,523764.0,5000838.0,GWB ISS MPTLS,11.6,11.9,12.1,12.1,11.8,11.5,11.5,10.73,10.6,11.1,11.75,11.4,11.75,11.275,25.91323573261594,20.957749520585804,31.074593051632043,107.46055593663053,71.1837032327281,37.62250267827582,2.1702721282051693,1.2183784611834005,12.018653837238912,12.812754017749885,18.25194769321263,23.745828164609335,46.870985253201745,1.718525981143991,77.94557830483379,5.266347798243353,185.40613424146431,7.152949353119985,256.58983747419245,9.431551661350927,294.2123401524683,11.804083678465581,0.10599999999999987,0.07727272727272627,0.32090909090909037,0.39318181818181763,0.0730000000000004,0.3133333333333326
PO0180130U0005,2013,0.0615922723219185,0.0411724196354578,523764.0,5000838.0,GWB ISS MPTLS,11.8,11.55,11.7,11.5,11.4,11.3,11.9,10.8,10.8,10.9,11.2,11.2,11.675,11.425,77.16950863474618,37.65068335516642,170.90652860190806,99.23469943430287,140.37315471137677,16.14380451352054,2.827819276729346,2.565353416684971,6.866991767863432,13.509498311997739,16.541005057582314,22.35815343870688,114.8201919899126,2.7032592075557442,285.72672059182065,4.13743375610617,384.9614200261235,6.4804498950790625,525.3345747375002,8.545861882083042,541.4783792510208,10.835191974341136,0.2560000000000002,0.002272727272726982,-0.07909090909090999,-0.206818181818182,-0.32699999999999996,0.11333333333333329
PO0180130U0005,2014,0.0226204548139941,0.0022006021275334,523764.0,5000838.0,GWB ISS MPTLS,11.3,11.25,11.2,11.415,,11.1,10.7,10.5,10.6,10.85,11.4,11.7,11.275,11.05,206.23660949106818,143.645705992591,105.47653230495766,102.98565229373955,35.2600141549809,113.89197557260108,5.196601724478355,6.843902909024127,10.91541470200051,14.8476345787972,18.13337759024781,22.835559201240894,349.88231548365917,5.978371778161094,455.3588477886168,7.678908785261337,558.3445000823564,9.471090233645302,593.6045142373373,11.249440618113367,707.4964898099383,13.169791764488096,-0.11899999999999977,-0.3977272727272734,-0.57909090909091,-0.29181818181818286,,-0.08666666666666778
PO0180130U0005,2015,0.0125380354796819,-0.0078818172067787,523764.0,5000838.0,GWB ISS MPTLS,11.8,11.4,11.5,11.5,11.36,10.85,11.2,,10.45,10.79,11.12,11.7,11.600000000000001,11.125,38.27318730024313,102.10803363070886,41.515178381054845,45.38522254852503,34.67574209458386,55.90511863238084,4.237267817766025,4.7346152944252164,9.891158891998414,14.152901717963298,19.2596722880209,23.37995724111723,140.381220930952,4.473297128722929,181.89639931200685,6.339449513851151,227.28162186053189,8.292812564879188,261.95736395511574,10.544287077577156,317.8624825874966,12.671746220705346,-0.04400000000000048,-0.07272727272727231,-0.2790909090909093,-0.206818181818182,-0.3670000000000009,-0.3366666666666678
PO0180130U0005,2016,0.0095377699433585,-0.0108820827431021,523764.0,5000838.0,GWB ISS MPTLS,11.85,12.2,12.0,11.85,11.6,11.15,10.85,10.7,10.8,10.95,11.3,11.4,12.024999999999999,10.954999999999998,19.19694744719044,89.56654676650837,43.05126199052118,12.194866577808622,83.42505721144457,90.27916903376844,3.6174102953433445,6.6469891934493095,9.346771026949703,14.948958299657452,17.242498435529885,22.024711126558138,108.7634942136988,5.055176552071599,151.81475620421998,6.533392426751836,164.0096227820286,8.637283894978241,247.43467999347317,10.403917343700764,337.7138490272416,12.330015760748946,-0.2140000000000022,0.35227272727272485,0.22090909090909072,0.14318181818181763,-0.12700000000000067,-0.03666666666666707
PO0180130U0005,2017,0.0097879537123357,-0.0106318989741249,523764.0,5000838.0,GWB ISS MPTLS,11.75,11.95,12.3,11.92,11.86,11.27,10.6,10.3,10.29,10.73,10.97,11.32,11.85,11.125,3.6452605370158544,52.200831177608826,31.040334210533242,57.07190085937338,61.35756920972436,34.241015074637296,1.137737333653056,5.810743038538164,12.216848310400314,15.12972306756503,19.46166634876347,25.07110905625602,55.84609171462468,3.355434956310396,86.88642592515792,6.407699556052479,143.9583267845313,8.588205433930618,205.31589599425564,10.820505356843322,239.55691106889293,13.182483870558134,-0.04400000000000048,0.17727272727272592,0.5209090909090914,0.21318181818181792,0.13299999999999912,0.08333333333333215
PO0180130U0005,2018,0.0142426521364517,-0.0061772005500089,523764.0,5000838.0,GWB ISS MPTLS,11.57,11.9,11.95,11.3,12.15,,10.73,10.34,11.5,,11.7,11.4,11.735,10.850000000000001,35.75284296603845,35.34720029315591,108.34524701400622,99.94520076959321,147.67622596471966,27.450465503078547,5.417863857486386,3.7668757690062504,7.223752533433103,15.526040544185477,18.6127453889605,23.11862336977286,71.10004325919436,4.634344086682254,179.44529027320058,5.526251440563102,279.39049104279377,8.026198716468695,427.06671700751343,10.199595715457079,454.51718251059197,12.340871017277374,-0.31899999999999906,0.0622727272727257,0.17090909090909,-0.4068181818181813,0.42300000000000004,
PO0180130U0005,2019,0.0179473923239958,-0.0024724603624648,523764.0,5000838.0,GWB ISS MPTLS,11.8,12.0,12.05,12.09,12.6,,,,,,,,11.9,11.7,13.457920243573387,36.69244421605022,6.2559332012382605,65.11327364528458,127.88293665191921,1.1055927797472607,1.7429759368879656,5.796089727963219,10.731819320589267,13.164758992441373,15.11177611090695,24.448157120661826,50.1503644596236,3.6664875665507974,56.40629766086187,6.100101837386271,121.51957130614645,7.866266126150047,249.40250795806566,9.353754930967689,250.50810073781292,11.855589548044067,0.5309999999999988,0.22727272727272663,0.27090909090909143,0.38318181818181785,0.8729999999999993,
PO0180130U0005,2020,0.0002860620410872,-0.0201337906453734,523764.0,5000838.0,GWB ISS MPTLS,,,,,,,,,,,,,,,44.35533332517199,15.082990131950073,49.953602779108735,17.734141368935138,49.43006465071991,103.95892084470715,3.3891744445030314,7.503837333278458,9.074912681466172,14.421518722717199,19.16081677702204,21.680976167452084,59.43832345712207,5.341895815447302,109.3919262362308,6.627712735964914,127.12606760516594,8.576164232652985,176.55613225588587,10.749172370900935,280.51505310059304,12.561073552649745,,,,,,
PO0180130U0005,2021,0.0016498872506535,-0.0187699654358071,523764.0,5000838.0,GWB ISS MPTLS,,,,,,,,,,,,,,,120.20651493338644,35.19101875536518,7.578290576784869,59.36700346099427,51.351907078709395,19.641747184163524,2.2103203388364125,7.020303565095879,9.272480985181737,11.993616866580018,16.914071065772276,24.113184713351856,155.39753368875162,4.493024242823956,162.9758242655365,6.139281565191636,222.34282772653074,7.602865390538731,273.69473480524016,9.514437416580055,293.3364819894037,11.934119288973172,,,,,,
PO0180130U0006,2008,0.0427175306559513,0.0222976779694906,523765.0,5000850.0,GWB ISS MPTLS,,,,,,,,,,,,,,,109.50046470327653,26.342518625125194,11.269273888388213,97.42909611914027,89.7903968274629,69.3326623265591,4.049395150667144,6.788605810326853,10.915061355956688,13.637270814750382,19.02320326268179,22.852183042615444,135.84298332840171,5.349359531522599,147.11225721678994,7.266434604383229,244.5413533359302,8.859143656975016,334.3317501633931,10.94580490053071,403.6644124899522,12.919237741760226,,,,,,
PO0180130U0006,2009,0.0285991303833961,0.0081792776969354,523765.0,5000850.0,GWB ISS MPTLS,,,,,,,,,,,,,,,55.10027105899579,94.64158146693863,91.38517728002509,118.14784905238994,8.615100133525434,33.042077785963315,1.862613473502011,5.553546510020762,10.765040683921388,15.05466669670217,21.3141969764224,23.455807173800995,149.7418525259344,3.6142427111719266,241.1270298059595,6.077295346230074,359.27487885834944,8.3216381838481,367.8899789918749,10.98898469093289,400.9320567778382,13.055308859364066,,,,,,
PO0180130U0006,2010,0.0335410401671616,0.0131211874807009,523765.0,5000850.0,GWB ISS MPTLS,,,,,,,,,,,,,,,64.01865424806296,132.59821953234552,65.94783336280234,54.90291048947962,162.12943553152226,54.54433271832771,1.4265674868499336,3.5557877451447144,8.096007426432429,13.063302598979888,16.488285539657472,21.32075892605488,196.61687378040847,2.4370448975661008,262.5647071432108,4.386243101953392,317.4676176326904,6.5555079762100155,479.59705316421264,8.59468747599062,534.1413858825404,10.703981086498509,,,,,,
PO0180130U0006,2011,0.0181915155022856,-0.002228337184175,523765.0,5000850.0,GWB ISS MPTLS,,,,,,,,,,,,,,,33.420059724602716,49.157339455766206,103.57114601105842,12.12243552919952,42.218884801851466,85.97972860306682,,,9.390193077166561,16.500093215665082,20.127259541839795,21.832017137888304,82.57739918036893,,186.14854519142733,,198.27098072062685,,240.4898655224783,,326.46959412554514,,,,,,,
PO0180130U0006,2012,0.0126262408781772,-0.0077936118082834,523765.0,5000850.0,GWB ISS MPTLS,,,,,,,,,,,,,,,25.913547821142934,20.959146197678784,31.072165660070368,107.47052496234235,71.19185415404885,37.62657019842582,2.1700867968227775,1.2182367340422107,12.018509655821795,12.812704811246235,18.251958909536068,23.745836851855735,46.87269401882172,1.7183613432997966,77.94485967889209,5.266190206501818,185.41538464123443,7.152818857687922,256.60723879528325,9.431450259060721,294.2338089937091,11.804000523059894,,,,,,
PO0180130U0006,2013,0.0615922723219185,0.0411724196354578,523765.0,5000850.0,GWB ISS MPTLS,,,,,,,,,,,,,,,77.1710254431373,37.65067478796109,170.91432138221606,99.24514211343063,140.38412854258897,16.146476483018436,2.827771593853967,2.56529829246165,6.866944921674352,13.50945559375175,16.541007332723936,22.358218699969914,114.82170023109839,2.7032079931932063,285.73602161331445,4.137384046336712,384.9811637267451,6.480401933190473,525.3652922693341,8.545824233756946,541.5117687523525,10.835171382853018,,,,,,
PO0180130U0006,2014,0.0226204548139941,0.0022006021275334,523765.0,5000850.0,GWB ISS MPTLS,,,,,,,,,,,,,,,206.24433060830907,143.6501435368071,105.4738789771584,102.98407683177554,35.269530673472374,113.91316415016709,5.196594228830132,6.843882359895403,10.915389135326281,14.847649989385555,18.13342950708813,22.835570484667073,349.8944741451162,5.9783580876407685,455.3683531222746,7.678891004065779,558.3524299540501,9.471080750395723,593.6219606275224,11.249443740180258,707.5351247776895,13.169796239266471,,,,,,
PO0180130U0006,2015,0.0125380354796819,-0.0078818172067787,523765.0,5000850.0,GWB ISS MPTLS,,,,,,,,,,,,,,,38.27500740361786,102.11637672724203,41.517192849049216,45.387570836255094,34.68342968859719,55.910318864395194,4.23719815815467,4.734541907955723,9.891069457102649,14.15284606617652,19.25972737010752,23.380018957047852,140.39138413085988,4.473225700433136,181.9085769799091,6.339371883285968,227.2961478161642,8.292740429008607,261.9795775047614,10.544241059300436,317.8898963691566,12.671718058927079,,,,,,
PO0180130U0006,2016,0.0095377699433585,-0.0108820827431021,523765.0,5000850.0,GWB ISS MPTLS,,,,,,,,,,,,,,,19.190271434251486,89.53525614872324,43.03543097942607,12.19529244739568,83.43868476823188,90.30539674872249,3.6173118448418835,6.646935116593428,9.346697107207055,14.948926838606074,17.242524934665354,22.02474289852089,108.72552758297472,5.055099160249396,151.7609585624008,6.533316230868146,163.95625100979646,8.637218882802626,247.39493577802835,10.403871118615506,337.70033252675086,12.329982463351206,,,,,,
PO0180130U0006,2017,0.0097879537123357,-0.0106318989741249,523765.0,5000850.0,GWB ISS MPTLS,,,,,,,,,,,,,,,3.6449644923731435,52.20199703185361,31.04279806032344,57.07732196669163,61.35354990390726,34.241533184499296,1.1375637667712823,5.810735765157815,12.216757951558726,15.129694590858499,19.461689184769668,25.071117701554527,55.84696152422675,3.35534030837845,86.88975958455019,6.407606385473878,143.96708155124182,8.588128436820034,205.32063145514908,10.820448855273272,239.5621646396484,13.1824381668116,,,,,,
PO0180130U0006,2018,0.0142426521364517,-0.0061772005500089,523765.0,5000850.0,GWB ISS MPTLS,,,,,,,,,,,,,,,35.75524778140866,35.34740516049002,108.34833822139497,99.9727349912459,147.69661329167027,27.44673463169711,5.41765010586559,3.7667579539631055,7.223699084169478,15.526301491321215,18.612969431914962,23.11901776624174,71.10265294189868,4.6341758642847495,179.45099116329365,5.526122751133934,279.42372615453957,8.026167436180753,427.12033944620987,10.199616852523539,454.56707407790697,12.34095402054313,,,,,,
PO0180130U0006,2019,0.0179473923239958,-0.0024724603624648,523765.0,5000850.0,GWB ISS MPTLS,,,,,,,,,,,,,,,13.457635078163484,36.68919042839358,6.253231103719,65.11524496347165,127.88945938097753,1.1054659319435558,1.743506880016683,5.7966853582362905,10.732310423496585,13.165019193611965,15.112002077993841,24.448584125146784,50.146825506557065,3.6670492086632764,56.40005661027607,6.100639182661416,121.51530157374772,7.866734185399054,249.40476095472525,9.35417328917679,250.51022688666882,11.856009339337563,,,,,,
PO0180130U0006,2020,0.0002860620410872,-0.0201337906453734,523765.0,5000850.0,GWB ISS MPTLS,,,,,,,,,,,,,,,44.348034742983955,15.086151834824179,49.954324066222426,17.732084596085762,49.45715151498158,103.96788674527119,3.3894890320279343,7.504084401465629,9.07517693498285,14.421655502071955,19.160963872217742,21.681098825149835,59.434186577808134,5.34217835989667,109.38851064403056,6.627988980204132,127.12059524011633,8.576405610671088,176.5777467550979,10.749394392842918,280.5456335003691,12.561279105379976,,,,,,
PO0180130U0006,2021,0.0016498872506535,-0.0187699654358071,523765.0,5000850.0,GWB ISS MPTLS,,,,,,,,,,,12.8,,,,120.20578221686681,35.199197717148095,7.578274067008641,59.372529079711626,51.35681729280941,19.645005427351315,2.210576762057358,7.020538911920587,9.272883020208496,11.993937397660678,16.9143973663469,24.113496970150024,155.4049799340149,4.4932706636873645,162.98325400102354,6.139581586489088,222.35578308073516,7.603170539281986,273.71260037354455,9.514746907752267,293.35760580089584,11.934429238536426,,,,,,
PO018014NRP001,2008,0.0729552584824587,0.0515333884765183,501192.230333,5013351.97267,GWB ISS MPTLS,,,,,,,,,,,,,,,124.99723449249534,35.89190248103283,16.1436976293767,115.6843886662537,109.65187474285636,80.69112376005404,4.3348362489502765,5.888252354550293,10.005864414612123,12.663444794338291,17.84986936634647,21.574534120329336,160.88913697352817,5.0720506719468945,177.03283460290487,6.771475405531584,292.7172232691586,8.24446775273326,402.36909801201494,10.216437620428687,483.060221772069,12.098995051351448,,,,,,
PO018014NRP001,2009,0.034635161473827,0.0132132914678866,501192.230333,5013351.97267,GWB ISS MPTLS,,,,,,,,,,,,,,,67.62535681070598,90.30300839042228,101.28805144385665,204.527301789973,17.005371808718763,21.475424762924618,1.4829669247977262,4.7190939116979385,9.92790033427221,14.170406820790545,20.419278358835225,22.932203541516955,157.92836520112826,3.01875600332664,259.2164166449849,5.39857238398567,463.74371843495794,7.591530993186889,480.74909024367673,10.225042041763698,502.22451500660134,12.331201406363684,,,,,,
PO018014NRP001,2010,0.0234124695421156,0.0019905995361752,501192.230333,5013351.97267,GWB ISS MPTLS,,,,,,,,,,,,,,,61.24266443885752,143.98370522579032,72.81382980444971,67.78734159068237,158.42441460650758,56.48266183729221,1.5270537247480533,3.8056242614887523,8.512632241709364,13.756604995077527,17.213435414911444,21.680952212125856,205.22636966464785,2.608409233709741,278.04019946909756,4.642086047576278,345.82754105977995,6.92071578445159,504.25195566628753,9.03379067547315,560.7346175035798,11.130005294807852,,,,,,
PO018014NRP001,2011,0.0092782992143805,-0.0121435707915598,501192.230333,5013351.97267,GWB ISS MPTLS,,,,,,,,,,,,,,,22.41123306935786,50.76854273480131,115.22375879640518,10.928160680720246,45.82378693219576,83.62350731836796,,,9.310100943465772,16.384263291226997,20.005377436000398,21.747537568649363,73.17977580415916,,188.40353460056434,,199.3316952812846,,245.15548221348035,,328.7789895318483,,,,,,,
PO018014NRP001,2012,0.0296483934755626,0.0082265234696222,501192.230333,5013351.97267,GWB ISS MPTLS,,,,,,,,,,,,,,,27.078305242557985,15.97005345506086,33.27491100474645,109.19417052601469,77.47030176105578,56.592451125627946,2.227804798761408,1.178468748124987,12.04421179245877,12.768860996690197,18.157535895935396,23.533387237224623,43.048358697618845,1.729814808628869,76.3232697023653,5.282551547503613,185.51744022838,7.154128909800259,262.9877419894358,9.41310650298032,319.5801931150637,11.753484525230755,,,,,,
PO018014NRP001,2013,0.0391265713961759,0.0177047013902355,501192.230333,5013351.97267,GWB ISS MPTLS,,,,,,,,,,,,,,,57.65865228933762,30.104679358169516,155.77183225261965,92.56567016911306,130.31086505631367,13.026599561733953,3.0299858412015324,2.77562097819633,6.929858811186774,13.414535016064121,16.31361135128677,21.91333979039194,87.76333164750713,2.9092703129956736,243.53516390012678,4.29413968459483,336.10083406923985,6.574238517462153,466.4116991255535,8.573712410498995,479.4382986872875,10.784700374017163,,,,,,
